Date,AAPL,AMZN,BAC,CVX,DIS,GE,HD,IBM,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,ORCL,PFE,PG,WMT,XOM
2000-02-29,0.104819878617745,0.06679567950280862,-0.05032236932771039,-0.09932222203475272,-0.06368314855439683,-0.012127509459573194,0.015451998841931491,-0.08366881468052478,0.14247768774049496,-0.16038437368401193,-0.013168228817484362,-0.15342746973211885,-0.15050191186779538,-0.21701109585074618,-0.08684505907583451,0.48639379447478515,-0.11001038689409193,-0.13048822644475333,-0.10958891234505241,-0.08615839128204528
2000-03-31,0.18484198641140726,-0.027223231243908463,0.15247239307454175,0.23765734032104047,0.2132350805684171,0.17910662526638488,0.1225731660814664,0.15206746680459915,0.16758848552028116,-0.0243060003520722,0.09497683696825576,-0.031084405459426034,0.17716568638630448,0.01391365293725566,0.18881063087705163,0.05134650898029869,0.13813208229110785,-0.35419651968417065,0.16043169594771034,0.03568464786708825
2000-04-30,-0.08651666522812362,-0.17630591823253106,-0.06555399883473823,-0.0791076737118902,0.05757574671315702,0.010441378616784291,-0.12403096784301182,-0.058077990068637786,-0.038844051976873795,0.17437774192407596,-0.16844507550220034,0.006658231480766386,0.018394741804704573,0.11871214364682903,-0.3435292796645667,0.02401993722213991,0.15213655939167237,0.05776939833783179,-0.019911313854843016,-0.004006552795758123
2000-05-31,-0.32292208266922284,-0.12457530713280107,0.1417687942026662,0.09355178480485193,-0.03295150273412406,0.0039750444237438565,-0.13274317722510776,-0.036394294321124065,-0.016513257530839986,0.08878522367721375,0.03552874255776772,0.12962931268767952,-0.05911301399225499,0.07790900206591256,-0.10304680133714272,-0.10086008324505735,0.058445154605802685,0.11297075986313887,0.040631415277958105,0.07822676952656771
2000-06-30,0.247023915607967,-0.24838297308709,-0.22435194936463543,-0.08248818514265133,-0.07999960316272181,0.007125993390834973,0.0200188022376655,0.020966834439445803,0.07218021881960546,0.13826778598922362,-0.0748949217081345,0.07959966281632114,-0.08027985988661002,0.02680001787265418,0.27872121830558916,0.16956464900828405,0.07865208110612998,-0.14661674750719134,0.0010921890375024113,-0.05776444409082926
2000-07-31,-0.02983318699150128,-0.17039583427168747,0.10174452690540758,-0.06871800633880265,-0.006441564580144443,-0.02218825164690441,0.0362966514513301,0.024529042454673133,-0.001402392732820168,-0.08650255525485362,0.08897615970415762,0.0674647392699177,-0.03795026570356752,-0.06484467226193158,-0.12734350779493453,-0.10557640867021423,-0.09635458570921873,0.010477116836212996,-0.04121387586396441,0.02149679540164806
2000-08-31,0.19926264204096977,0.3775933708476882,0.14216187460410223,0.07842428511138166,0.010129788730499634,0.1342196016599575,-0.0705131746692308,0.17740193073962818,0.12207665020351044,-0.008650366921070796,0.12170550844109251,-0.14143728454193094,-0.056706347699505444,-0.0199593543124561,0.0,0.20947695330970095,-0.0032668176909294022,0.08470342205520964,-0.1380093205057673,0.02367822700504818
2000-09-30,-0.5774363874416515,-0.07379520200717415,-0.022455669648126397,0.00868947248297336,-0.01805030599202384,-0.011563494511436234,0.10143094099776562,-0.1468817330735226,-0.44490783944078016,0.021579890976295424,-0.17337759143873643,0.05053361117953714,0.009932100732327642,0.0650573185687815,-0.13607881890216533,-0.1340207154911932,0.0412891132971247,0.08364974770673128,0.011622831088664132,0.09148312474467746
2000-10-31,-0.24029138846328257,-0.04715449635575464,-0.08233887704325726,-0.03665704160307248,-0.06372579660849487,-0.051891898763243405,-0.1877219722506137,-0.12541593493477676,0.08270638033124622,-0.01929466494874743,-0.008095307978619792,0.09523795440687977,0.026915316142187784,0.20822756173471846,0.1419694726733589,-0.16190491012259922,-0.038609347281484796,0.07134602961551284,-0.057143193361124056,0.0008761531184853233
2000-11-30,-0.15654807438473073,-0.32593854900108954,-0.15740006223462644,0.004707388459137984,-0.1919718981093017,-0.09578084578879997,-0.08772087223383218,-0.0495541913535652,-0.15380382091150058,0.0891821444075267,-0.1895608198236165,0.040192468658521996,0.03495547609378247,0.0305777214036258,-0.1669694787830609,-0.1969693109263293,0.028210851861004027,0.04811874940943861,0.15013784933805385,-0.008503710571539425
