Date,AAPL,AMZN,BAC,CVX,DIS,GE,HD,IBM,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,ORCL,PFE,PG,WMT,XOM
2002-10-31,-0.0690741016945925,1.601265697786117,0.33561584606663897,-0.1263030305221483,-0.059754018019611665,-0.13865213266542897,-0.042550052183087606,-0.049339235155156036,-0.14699467491573037,0.03232528826564285,-0.1446418629457532,0.044374049575714336,-0.057459319418207255,-0.04414269432210105,0.03177787501951301,-0.08312416854961646,-0.12408654286162601,0.22072497318726803,0.13575716382641922,-0.02883673457975544
2002-11-30,-0.34339262767331025,0.6972699293153475,0.08208628354658853,-0.16300812570618628,-0.11288608018371049,-0.2967964667436295,-0.486608100690179,-0.4404624821839259,-0.4848649392309621,-0.08662479962263481,-0.3707318318735129,0.019269975487683055,-0.3184861599768454,-0.24241734638336765,-0.265162508475549,-0.33201465977359845,-0.3252110864076664,0.1269948494813835,-0.0967296102724513,-0.09614236046783942
2002-12-31,-0.3215994507503751,0.4475152980410759,0.14089837432713237,-0.2321954618734441,-0.3284749046662807,-0.4197957461231544,-0.48173695745190925,-0.414910102675468,-0.5887827186470426,-0.05406223625360984,-0.42930402521469446,-0.04184021215173794,-0.4053259526840587,-0.09806087452888901,-0.27658148199378507,-0.3441147166102444,-0.21868331827441245,0.16670645227181224,-0.12337477094241533,-0.12435790259051605
2003-01-31,-0.3716637980798132,0.9033731828696452,0.14964124670210688,-0.1967293135803001,0.00978663594246787,-0.2937483729685445,-0.5396594420985471,-0.18110700132628588,-0.39852187898391556,0.0031454089742490865,-0.24258467486749824,-0.021453480287905724,-0.3888334320268214,0.0017461956086592956,-0.1688968379588559,-0.21588936655595214,-0.23376128249434114,0.057888670217915994,-0.1463031441615399,-0.10722552355941772
2003-02-28,-0.30974075845661997,0.34952668533277165,0.10401703732934275,-0.18480432256212653,-0.30007313048554896,-0.32351040520912533,-0.45770126749083795,-0.2063868598490668,-0.3967036369427859,-0.12448500651864602,-0.17185008588965223,-0.0653287535634427,-0.4029558997058236,-0.09798731470178845,-0.11208998221288957,-0.353961681324825,-0.25848491313042654,-0.009294755517548436,-0.17665339883700426,-0.13544025763967038
2003-03-31,-0.42848876129298497,0.8070473247100927,0.030385651541473102,-0.2612203170173376,-0.23410673100096424,-0.3302196372370423,-0.5498729886410404,-0.23888442691933598,-0.5125439354609626,-0.07972844131111467,-0.2788793979290918,-0.20668086685723208,-0.447196362981086,0.026441022380691903,-0.19613223315288042,-0.1473826997629606,-0.188576740016847,0.06078144635348637,-0.1508523246558643,-0.18440664617967162
2003-04-30,-0.37804069474093105,0.45351687931281215,0.0866075324246669,-0.25287011832798445,-0.18303548560381955,-0.09399220594014412,-0.4130686020489954,0.015453773187420472,-0.315639443923878,-0.18836665536321484,-0.15350192282672237,-0.2680853286786985,-0.4253799496289875,0.05193657708353849,-0.03896549732704724,0.30431978285439,-0.17712332389849328,-0.06016946895802888,-0.06483335444083815,-0.12500351434292112
2003-05-31,-0.23394723915293691,0.786201347962566,-0.08433291414721333,-0.1281343504045166,-0.20791687023569305,-0.17872488808149956,-0.3198495814579576,0.018886775756666863,-0.3299775920152417,-0.07614398820521162,-0.22950819172614267,-0.16330111542475945,-0.4636219516286372,-0.058315502832534394,-0.08167468323065241,0.5002563458215745,-0.07562172973616832,0.03894624308817951,-0.09633297184657663,-0.0702537057259287
2003-06-30,-0.14789367484739047,0.7866914373070715,0.16226887060756967,-0.2552518752214272,0.004708359593731393,0.042853831325985414,-0.2127251744906793,0.11160903861899674,0.010205177424697398,0.03739885908250784,-0.0474887315716126,-0.25120549963223027,-0.282213388630123,0.28601585382487316,-0.022820408470022202,0.15806241180140645,-0.020292694340937056,-0.00407514650989127,0.05095470776452804,-0.13444378533654133
2003-07-31,0.30094512842850296,1.8475442530676296,0.19851859725840204,-0.015825360710345016,0.24541120377050007,-0.09607186173598425,-0.0023628475519243963,0.24129177205415187,0.33138033978787007,0.051250454583785965,0.4274455068268508,-0.10314194882925609,-0.19963703280367662,0.04442021741014779,0.06004870839314158,0.2975363670005031,-0.046909413923140075,0.03617890321601336,0.11950773887468724,0.007800078905991326
2003-08-31,0.3859891006162559,1.7042888302504395,0.12226103915181974,-0.00729194062358951,0.19266858077260385,0.018122714182231547,0.04543445380061484,0.1131393283892852,0.4399477745514957,-0.07346139742819091,0.32324214636054904,-0.10247951107968178,-0.08274237591130806,0.18437789961833895,0.052549870615487215,0.34008254573163876,-0.057462246049390764,0.013318305702278543,0.06869049032149599,0.10304197847441965
2003-09-30,0.3322684270777845,1.7330076615617935,0.3229272803337917,0.05406515881397245,0.44228913764486233,0.19637621578262432,0.19462332011951378,0.5092420440670435,0.7307427895495664,-0.03210810564220612,0.9578426305929297,-0.05576647617532515,0.38710724457633483,0.24964947820141936,0.2699457631291935,0.337588626643774,0.18278609850646488,0.06547410579364521,0.07694247436544166,0.10517002634833417
2003-10-31,0.5543219353280788,1.6889768019510232,0.13217713800097664,0.1682240199041105,0.3950613078623726,0.16502132362966337,0.30499596618374714,0.0604635100296671,0.9869931822510731,-0.12795905129785834,0.8094702708463775,0.026610822847909832,0.3331046360847718,-0.12622365144556802,-0.05902539418365815,0.33965863536472196,-0.0028014152129075542,0.06535659163383323,0.17378133044136979,0.15039539875355956
2003-11-30,0.22114182037626784,1.0565612786720697,0.15137265352901164,0.12233823518782594,0.0508363972913386,0.11736919383593314,0.20720701794955265,0.03609316902728921,0.34660997142018024,-0.1339040098753458,0.39757505774752433,-0.03741111410498832,0.3248005662604334,-0.1515588931235463,-0.048868864820203695,-0.07020603761227451,0.04287893116238295,0.09085932924310614,-0.01726404440736229,0.07004720248780893
2003-12-31,0.6324870546193395,1.8093431906013246,0.20632830538567726,0.32634260170587726,0.41586717054928535,0.32284807484230504,0.5029532196495841,0.1887205113391246,1.0285699495207838,-0.005061335878784989,0.6284336864700486,0.17316998061181543,0.506198747465733,-0.032138264775843806,0.08602980346652167,0.21990437954939912,0.10315654327474788,0.21003416734031188,0.12023857969795992,0.21059562035041446
2004-01-31,0.5372112756417917,1.3658143266220275,0.12162905098375476,0.21420691642990208,0.35731989333106595,0.37303129349550335,0.7697937346432091,0.24907017203534654,1.0471236106446953,-0.031849197629756465,0.6766052261950399,0.1378791094066376,0.8948634110620237,-0.18540930726101434,0.1042019855805203,0.04674804051412362,0.1623689214982018,0.16014925291902427,0.18742076492107573,0.08423664873655134
2004-02-29,0.5095435879055801,1.0401858651436715,0.21409428808989572,0.43126595923355215,0.5260576440095164,0.27757097064993164,0.5627658330361325,0.16468691976650462,0.7842318024175059,0.012264621438118573,0.7668870842413316,0.3064274461520522,1.037059733108352,-0.03738060853604719,0.11428986361497206,0.027174022150766808,0.2073116687214902,0.25543213083638805,0.22906834751600402,0.280228900501986
2004-03-31,0.8035775866821939,0.9483823285634025,0.2524769694592728,0.36736923376569663,0.34087962192704246,0.26174889773682963,0.5099312445864534,0.21092566477602692,0.7505575383225771,-0.11942068572624354,0.7512743958641634,0.24866739543163074,0.8250380376212472,-0.1303178080788877,0.0792326785571027,0.19106677436921782,0.13986890354043724,0.18372455088100637,0.04474703112458367,0.17541481677329296
2004-04-30,0.6037522448760047,0.5102128323902262,0.13206489016346,0.52351874759649,0.3227029696789596,0.11140548813057172,0.22305035754211477,0.09916736120922409,0.5067809699017389,0.037704022189444686,0.2999480453984018,0.2612722592617249,0.6018983318277664,-0.05026615403019985,0.09358683332567885,0.0156252187184569,0.23846744170284584,0.17324855195518762,0.014898511236308698,0.25938891199244263
2004-05-31,0.6396314931309235,0.34143313511267226,0.17182737772967283,0.2671403283680456,0.30837455954473203,0.13328829179695956,0.18295137034095155,0.055979907941206664,0.4557040133704635,-0.019216907617754964,0.2875695074366913,0.14277231398120183,0.5018831011701088,-0.12866599010457824,0.022584564045202038,-0.06533420497147358,0.13752529639899835,0.1811872740251781,0.11996222592318162,0.19254965208676866
2004-06-30,0.5685198925018677,0.3464735933441352,0.0790867748763977,0.3567195616897305,0.27847648831848293,0.1145402075026205,0.04992445940497259,0.06921504290968139,0.19847246244572858,0.05950219943617685,0.20136383769631494,0.09228760620877763,0.23458015964698342,-0.15007288559574794,0.11586295788988976,-0.01973137407819281,0.0298321137736266,0.2212817306605004,0.00608632334355419,0.2413195062272151
2004-07-31,0.32293621261568783,-0.16669319480424172,0.042605433871565346,0.32067277233167224,-0.020880720423944732,0.14425361232767187,0.10947634101949655,0.08504478848472319,0.017476498719465106,0.08796851206111356,0.048963085584586175,0.006782757605573453,0.23240593888973837,-0.11609280755789353,-0.003691421745586343,-0.16237834615167623,0.006125443032054756,0.1977031188206413,0.014479932978580745,0.3013169664055657
2004-08-31,0.534864228009283,0.15090163123208722,0.17610056832009113,0.36237654713002043,0.2204434423785242,0.107683983515237,0.19944305990909283,0.05343305951881416,-0.1527147397716596,0.20416401055898104,0.23416764376272803,0.20570980226037805,0.1571714592537139,-0.03402028654472211,0.040791048048595346,-0.11792356396368475,0.19407888429941167,0.3578187506550319,-0.10928788691589597,0.20330410297674795
2004-09-30,0.7535922273362223,-0.13905373516183972,0.09215480369231654,0.511744623159837,0.16079951231932021,0.1706376180500897,0.14217972127318612,0.0034145339865383484,-0.16244533666426253,0.09778818398184086,0.13134122918570212,-0.06656757009699099,0.23075451503136368,-0.32072906922865363,0.04378181688537941,0.056973596946652716,-0.0008043151558071449,0.10713124271885577,-0.03366264028127375,0.3524935005040313
2004-10-31,1.0375446791681897,-0.4146976092972089,0.26522830157963595,0.3433367765569739,0.11956079809246267,0.170059156803253,0.04235568362841069,-0.0017369204223959267,-0.2793788606644624,0.2198990099146736,0.10891541558955509,-0.007347034957654763,0.14147893712760462,-0.012152124011542975,0.059579562159554955,-0.06518490020921386,-0.002758214842176754,0.09738009199434194,-0.08650543605379502,0.3167341490140072
2004-11-30,1.3712914635298317,-0.11980011335726659,0.23524992166008274,0.5180335175331785,0.05078974275081305,0.24396966880151183,0.0951748753231747,0.0020378564215057793,-0.3949292404315756,0.20368238688760565,0.12373940790002469,-0.14878056146447882,0.17470120548775636,-0.2484290996203391,0.15231839652291312,-0.05563410738817476,-0.1073902318518597,0.1918118908975932,-0.0687483916806001,0.42392406240364333
2004-12-31,1.355123916054445,-0.27603184174845796,0.17637648985566678,0.21078838870770444,0.1280002309381929,0.1644030059147501,0.19278742360755174,0.018834224577766845,-0.27087525477557395,0.20572807839883955,0.1272636311823201,-0.1378892826945466,0.22439422877009974,-0.1928618021751769,0.021495676784828,0.0305245986550442,-0.19484935402514825,0.07545645796081724,0.04097997869750358,0.22327897931690277
2005-01-31,2.5489516451830148,-0.23171877902827653,0.1545680276688861,0.35298912393949666,0.15343859160020834,0.05968590052568801,0.14606490402777594,-0.0930487483035437,-0.29178554957984326,0.1745124116898964,-0.04146673669288625,-0.18684293246749584,0.22893872516150893,-0.47380377399337015,0.06602053968359622,-0.07745804838753068,-0.3046405710227894,0.041820082819185034,-0.03421928756713111,0.295500911232746
2005-02-28,2.1411423768815805,-0.16180074196903926,0.20034944486251893,0.3987841664679046,0.03175371727932874,0.12017800140320811,0.1515303221438009,0.020477819613071713,-0.1367181747842725,0.21602588118512123,-0.0449656492263687,-0.12108855818133435,0.17847184708216424,-0.21559983338159194,0.08117899600935763,0.0025623063667861157,-0.1825317805703578,0.08703802934250571,-0.11828200535955546,0.5256580602179719
2005-03-31,1.6417001575066008,-0.027217396867980415,0.12580370881409264,0.19222949458897154,0.18857770058775425,0.2345780301873195,0.06501370769649917,0.010134682739808998,-0.1968144324848342,0.3256910024543298,-0.12840970265092555,-0.17782737573009633,0.08703011756875667,-0.32421270177137473,0.13199450736786567,0.1058532307373663,-0.30000112768200904,0.032360886705032454,-0.13899167234064347,0.18897503825908868
2005-04-30,2.0116828162157456,-0.23808990197364588,0.2193127483601769,0.247824362298797,0.1247708791849953,0.20864488995918373,0.05895298220591649,-0.11531277631641912,-0.047927401138675885,0.26490639792440707,0.0335979182944488,-0.1025875877907928,0.1646682179946939,-0.27227064109874,0.1301284664575113,0.06625428362238361,-0.22145635136769226,0.04510080159460994,-0.14210841767217275,0.4564293776872861
2005-05-31,2.274814046013401,-0.22462008731826466,0.134664022708066,0.377232236868132,0.28370710456621073,0.1961958860383186,0.19531761178797247,0.02910238090962136,-0.05764173456326527,0.20125951595382863,-0.02900705129740555,-0.14645196406234018,0.2682562771095838,-0.3172200709819226,0.056978712856300406,0.21216480184250597,-0.21674766225766473,0.015189927969201156,-0.08921558119342654,0.3872717622892412
2005-06-30,1.051908096683145,-0.4456861891577809,0.0901065810006918,0.17555287604582603,-0.04110959111712276,0.08732159048017851,0.0026431981067949195,-0.14392444827533923,-0.17178052716688264,0.21053237514090828,-0.062488060844907656,-0.1745789437684957,0.02984702988222976,-0.29062534077230506,-0.04367167388126958,-0.0007331213548480431,-0.20156638552218142,-0.03039559781604262,-0.07653103919524107,0.3347183027749696
2005-07-31,1.848980361198961,0.24491251326484176,0.0728450715940232,0.20416691745619975,0.22091608893967685,0.11235155435562727,0.31418864634924626,-0.0155867653983216,0.16541146652372718,0.2175280350083828,-0.011454412132392622,0.08662226213677804,0.2872085690527071,-0.2536595651899862,0.0502041470176291,0.2520253891486339,-0.1393186016635336,0.1372087226954839,-0.07774342008822166,0.26762438986480763
2005-08-31,1.3467344860088546,-0.1794855682579457,0.05296871227670907,0.2521389887568015,0.11176468427366215,0.054768936693188275,-0.004628819330360301,-0.1461179234116089,0.17172547405584626,0.13013999637875462,-0.11567582442753088,-0.03727359892552773,0.08903851638600169,-0.3394435398123903,0.09422878768956267,0.26738424075179923,-0.1656622839104691,-0.04646844564658548,-0.15643666535943068,0.29704286666891666
2005-09-30,1.5167671803467635,0.17227561787374035,0.013592475288766837,0.16715112240792385,0.09891444282498996,0.05523374584218432,0.05730629644155072,-0.025114083057453884,0.30796412695523534,0.1493741974752485,-0.08125887955821798,0.10027895782433838,0.16896624134374516,-0.05828516173806464,-0.02381967795420281,0.14837409669712653,-0.1338650743383698,0.12331674553120231,-0.08810552905655122,0.3094317691932038
2005-10-31,0.9225624842856099,0.10085634550406342,0.03970467340199613,0.05219876144637681,0.01775845573025414,0.0104686435170398,0.06617028688282467,-0.07495062680298425,0.11437154747615796,0.09518098941317987,-0.015332160432159014,0.09265671154310828,0.06988115604895517,-0.016115966153546823,0.09984038414050067,0.049235576505666234,-0.2123462011440902,0.041198148025798575,-0.08914006514317663,0.09724973371795298
2005-11-30,0.8831629915822565,0.38794639103987993,0.005105340940538161,0.2282854190097272,-0.07347282392712617,0.02837244658641147,-0.060750918346713756,-0.06710141349065224,0.267151543566881,0.054954131755402535,-0.03160205824368323,0.12507690287975803,0.19097350018685222,0.07812850467899168,0.046276714155959464,-0.0328287183980831,-0.09639905670648286,0.15252993607228293,-0.12584503247930068,0.30736233451314554
2005-12-31,0.8958410516930684,-0.12435128569311793,-0.03438183292805386,0.10193770719516304,-0.1481788817798002,-0.06426218293820052,-0.06266230785062299,-0.2266394660457005,-0.05079350654202952,-0.025099614853424934,0.012192840597462284,-0.011032120094582987,-0.018133460996967665,-0.013981816058363905,-0.08293153187526214,-0.10440777322123607,-0.09134605250094585,0.04938865871469278,-0.12606467470415095,0.07596286512047778
2006-01-31,0.8526685955056821,0.06583208771515525,-0.011056447115409873,0.13688512939200992,-0.0805560096727167,-0.05849058300635801,0.02443565077839982,-0.04995654360915103,0.025751119882857276,-0.06817916701780247,0.06611046466120918,0.08386998234269227,0.10731636549466916,0.19497690446531268,0.14767344385615844,-0.05798875312936258,-0.00421988472755086,0.12182052609536331,-0.07841648771533882,0.2816656308467522
2006-02-28,0.4535549221206989,0.11956647472567994,0.06927060397137708,-0.10163311039542944,-0.0411638910273866,0.027065898933451127,0.06185634310018018,-0.11492592535458768,0.022783071909169506,-0.06269300807585809,0.15772171869280505,-0.019755450923331863,0.037286931229115305,0.06586567882676841,0.004505578979228764,-0.06839431656044603,-0.06576903038025905,0.1201755827079003,-0.09687632964202231,-0.14330214956969645
2006-03-31,0.659434921457865,0.2760614260448082,0.04008415894312445,0.07095835222777347,-0.11285581217698326,-0.01974124287127399,0.07592492277864604,-0.07874551280392161,-0.1270246018949951,-0.10637108771522363,0.20803660984498418,0.01735956951842965,0.12926506377619162,0.13119931823613729,0.19013386825622502,0.11020321819595935,-0.04859972733801621,0.09652009513743254,-0.02906295409687798,0.09565407027297002
2006-04-30,1.1316021753732821,0.11517658420605281,0.15238243090059744,0.18084333885025594,0.07418669786153287,-0.07193758194639133,0.13325172153537213,0.059377284402112096,-0.0876784565504024,-0.15107347186578468,0.31005123621439323,-0.012888257176066231,0.22292403804444616,0.043635672945127935,-0.04558368989073602,0.14502624441199408,0.01183294557275838,0.14104098145171684,-0.07412086731412493,0.1011981378916691
2006-05-31,0.3394670763416605,0.011194224600464153,0.0055733498839178885,0.09043842619547382,0.12051907235286019,-0.029542939716223127,0.03756536922583176,0.07087044367028361,-0.33837822276752816,-0.0728278571224007,0.12571144925674838,0.010957850065544283,0.08742186022606191,0.11588818363762843,0.002251999613366751,0.04240787368392018,-0.1362053508611537,-0.011430549800777179,0.0906856863536214,0.06710621780715198
2006-06-30,0.8322680285243347,0.18919785852122106,0.12463340848627436,0.15940104521504384,0.10381213783143495,-0.011753557867656639,-0.0241587720255122,0.07474808893137186,-0.1813614146938196,-0.08831039459144874,0.31235627056813864,0.009225615678067234,0.2878034334400099,0.2693044973539074,0.009438782270275059,0.1262889739103823,-0.0656252366068103,0.15440186681132917,-0.06193447030176069,0.12256685616148055
2006-07-31,0.6629942634341368,-0.46709699524012516,0.24237358134151132,0.12789911364547701,0.18976936258040977,0.0059539742321077505,-0.1430917252325934,-0.02471633148511687,-0.36071936555862094,0.004923949216192991,0.3646667403490549,0.062011661779350025,0.14384983759733738,0.24395249905377514,-0.07463002910164707,0.08261329449989918,0.02364452787270599,0.006597693774179847,-0.08080838261478762,0.16822442893368894
2006-08-31,0.2193912799106552,0.03858328322980831,0.16534634826643924,0.022044035529033,0.2019870190334332,0.05139609388197974,-0.11426857343106411,0.009216197714902563,-0.18145577591698714,-0.0002737123902668559,0.27389362709121157,0.011858287723338634,0.07190890787207893,0.3585341119054142,-0.07830536151309697,0.16688799526012388,0.01338594635526702,0.12092784899505782,0.09188653148763515,0.043855638581335565
2006-09-30,0.4382546939300942,-0.381564277325787,0.31539537196020584,0.04887270481771422,0.29634136609581896,0.03603585358104722,-0.023468304941364315,-0.015122435475108387,-0.22220678312647968,0.009825836252047804,0.4317546677959161,0.05648471531227495,0.1751377585817162,0.58406260109153,0.0053346911286298315,0.3676083954469258,0.10103309373498903,-0.0335570620008907,0.1314966390702179,0.07353483149962048
2006-10-31,0.2409043179997128,-0.08278390251269507,0.23505915620498596,0.20754820248295158,0.25147185038488695,0.02125486899969453,-0.1314025515851811,0.1282849498595322,-0.1195099488061151,0.09645835426758431,0.3004481329944546,0.11854755596972288,0.24236384575841408,0.6284723420664431,0.06439521583379704,0.28583763957852915,0.23594341177179312,0.15456627863919392,-0.04218509021764738,0.3089489896346618
